[2023-12-12 14:23:30,040] [12892] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: /home/zmarinov/repos/AutoPET2-Submission/radiology; studies: /cvhci/data/AutoPET/AutoPET/imagesTs; conf: {'models': 'sw_fastedit'}
[2024-02-28 13:20:03,546] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:03,546] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:504) - Inferer:: cuda => SlidingWindowInferer => {'roi_size': (128, 128, 128), 'sw_batch_size': 16, 'overlap': 0.25, 'mode': gaussian, 'sigma_scale': 0.125, 'padding_mode': constant, 'cval': 0.0, 'sw_device': None, 'device': None, 'progress': False, 'cpu_thresh': None, 'buffer_steps': None, 'buffer_dim': -1, 'with_coord': False, 'roi_weight_map': None}
[2024-02-28 13:20:03,547] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:432) - Infer model path: /home/zmarinov/repos/int_med_seg_hub/radiology/model/pretrained_sw_fastedit.pt
[2024-02-28 13:20:08,142] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - INV - Run Transform(s)
[2024-02-28 13:20:08,143] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - INV - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'image_0', 'image_1', 'image_2', 'pred']
[2024-02-28 13:20:08,145] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Spacingd): Time: 0.0013; image: torch.Size([2, 400, 400, 326])(torch.float32); pred: torch.Size([2, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:08,146] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Orientationd): Time: 0.0011; image: torch.Size([2, 400, 400, 326])(torch.float32); pred: torch.Size([2, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:08,147] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - POST - Run Transform(s)
[2024-02-28 13:20:08,148] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - POST - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'image_0', 'image_1', 'image_2', 'pred']
[2024-02-28 13:20:08,148] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([2, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:08,149] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (Activationsd): Time: 0.0002; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([2, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:08,150] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (AsDiscreted): Time: 0.0003; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([1, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:08,151] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (SqueezeDimd): Time: 0.0001; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([400, 400, 326])(torch.float32)
[2024-02-28 13:20:08,225] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0731; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([400, 400, 326])(torch.uint8)
[2024-02-28 13:20:08,226] [24226] [MainThread] [INFO] (lib.infers.sw_fastedit:257) - Now dumping dict: {'tumor': [[138, 235, 191], [132, 226, 202], [159, 213, 229]], 'background': [[210, 235, 221], [203, 226, 240], [170, 213, 215]]} to file /cvhci/data/AutoPET/AutoPET/user_study_3/1/imagesTs/labels/final/tumor_18_clicks.json ...
[2024-02-28 13:20:08,227] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:604) - Writing Result...
[2024-02-28 13:20:08,228] [24226] [MainThread] [INFO] (monailabel.transform.writer:196) - Result ext: .nrrd; write_to_file: True; dtype: uint8
[2024-02-28 13:20:08,367] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:335) - ++ Latencies => Total: 5.8409; Pre: 1.0191; Inferer: 4.5941; Invert: 0.0068; Post: 0.0800; Write: 0.1396
[2024-02-28 13:20:08,368] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:370) - Result File: /tmp/tmpo5kqnzfh.nrrd
[2024-02-28 13:20:08,368] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:371) - Result Json Keys: ['label_names', 'latencies', 'centroids']
[2024-02-28 13:20:55,076] [24226] [MainThread] [INFO] (monailabel.endpoints.infer:171) - Infer Request: {'model': 'sw_fastedit', 'image': 'tumor_18', 'tumor': [[138, 235, 191], [132, 226, 202], [159, 213, 229], [130, 179, 191]], 'background': [[210, 235, 221], [203, 226, 240], [170, 213, 215], [144, 179, 185]], 'label': 'background', 'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'NVIDIA A40', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz'}
[2024-02-28 13:20:55,078] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:280) - Infer Request (final): {'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'cuda', 'model': 'sw_fastedit', 'image': '/cvhci/data/AutoPET/AutoPET/user_study_3/1/imagesTs/tumor_18.nii.gz', 'tumor': [[138, 235, 191], [132, 226, 202], [159, 213, 229], [130, 179, 191]], 'background': [[210, 235, 221], [203, 226, 240], [170, 213, 215], [144, 179, 185]], 'label': 'background', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz', 'description': ''}
[2024-02-28 13:20:55,079] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - PRE - Run Transform(s)
[2024-02-28 13:20:55,081] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - PRE - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names']
[2024-02-28 13:20:55,728] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (LoadImaged): Time: 0.6459; image: torch.Size([400, 400, 326])(torch.float32)
[2024-02-28 13:20:55,729] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureChannelFirstd): Time: 0.0002; image: torch.Size([1, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:55,823] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (ScaleIntensityRanged): Time: 0.0935; image: torch.Size([1, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:55,841] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SignalFillEmptyd): Time: 0.0175; image: torch.Size([1, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:55,860] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddEmptySignalChannels): Time: 0.0176; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:56,089] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddGuidanceSignal): Time: 0.2281; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:56,096] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Orientationd): Time: 0.0058; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:56,097] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SplitDimd): Time: 0.0002; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:56,099] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Spacingd): Time: 0.0016; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:56,100] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Identityd): Time: 0.0; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:56,101] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:20:56,101] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:504) - Inferer:: cuda => SlidingWindowInferer => {'roi_size': (128, 128, 128), 'sw_batch_size': 16, 'overlap': 0.25, 'mode': gaussian, 'sigma_scale': 0.125, 'padding_mode': constant, 'cval': 0.0, 'sw_device': None, 'device': None, 'progress': False, 'cpu_thresh': None, 'buffer_steps': None, 'buffer_dim': -1, 'with_coord': False, 'roi_weight_map': None}
[2024-02-28 13:20:56,102] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:432) - Infer model path: /home/zmarinov/repos/int_med_seg_hub/radiology/model/pretrained_sw_fastedit.pt
[2024-02-28 13:21:00,694] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - INV - Run Transform(s)
[2024-02-28 13:21:00,694] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - INV - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'image_0', 'image_1', 'image_2', 'pred']
[2024-02-28 13:21:00,696] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Spacingd): Time: 0.0013; image: torch.Size([2, 400, 400, 326])(torch.float32); pred: torch.Size([2, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:00,698] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Orientationd): Time: 0.0011; image: torch.Size([2, 400, 400, 326])(torch.float32); pred: torch.Size([2, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:00,699] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - POST - Run Transform(s)
[2024-02-28 13:21:00,700] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - POST - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'image_0', 'image_1', 'image_2', 'pred']
[2024-02-28 13:21:00,700] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([2, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:00,701] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (Activationsd): Time: 0.0003; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([2, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:00,702] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (AsDiscreted): Time: 0.0003; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([1, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:00,703] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (SqueezeDimd): Time: 0.0001; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([400, 400, 326])(torch.float32)
[2024-02-28 13:21:00,777] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0726; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([400, 400, 326])(torch.uint8)
[2024-02-28 13:21:00,777] [24226] [MainThread] [INFO] (lib.infers.sw_fastedit:257) - Now dumping dict: {'tumor': [[138, 235, 191], [132, 226, 202], [159, 213, 229], [130, 179, 191]], 'background': [[210, 235, 221], [203, 226, 240], [170, 213, 215], [144, 179, 185]]} to file /cvhci/data/AutoPET/AutoPET/user_study_3/1/imagesTs/labels/final/tumor_18_clicks.json ...
[2024-02-28 13:21:00,779] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:604) - Writing Result...
[2024-02-28 13:21:00,780] [24226] [MainThread] [INFO] (monailabel.transform.writer:196) - Result ext: .nrrd; write_to_file: True; dtype: uint8
[2024-02-28 13:21:00,919] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:335) - ++ Latencies => Total: 5.8422; Pre: 1.0228; Inferer: 4.5907; Invert: 0.0068; Post: 0.0800; Write: 0.1402
[2024-02-28 13:21:00,920] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:370) - Result File: /tmp/tmp_rjwcuj_.nrrd
[2024-02-28 13:21:00,921] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:371) - Result Json Keys: ['label_names', 'latencies', 'centroids']
[2024-02-28 13:21:49,217] [24226] [MainThread] [INFO] (monailabel.endpoints.infer:171) - Infer Request: {'model': 'sw_fastedit', 'image': 'tumor_18', 'tumor': [[138, 235, 191], [132, 226, 202], [159, 213, 229], [130, 179, 191], [203, 204, 255]], 'background': [[210, 235, 221], [203, 226, 240], [170, 213, 215], [144, 179, 185], [209, 204, 219]], 'label': 'background', 'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'NVIDIA A40', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz'}
[2024-02-28 13:21:49,221] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:280) - Infer Request (final): {'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'cuda', 'model': 'sw_fastedit', 'image': '/cvhci/data/AutoPET/AutoPET/user_study_3/1/imagesTs/tumor_18.nii.gz', 'tumor': [[138, 235, 191], [132, 226, 202], [159, 213, 229], [130, 179, 191], [203, 204, 255]], 'background': [[210, 235, 221], [203, 226, 240], [170, 213, 215], [144, 179, 185], [209, 204, 219]], 'label': 'background', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz', 'description': ''}
[2024-02-28 13:21:49,223] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - PRE - Run Transform(s)
[2024-02-28 13:21:49,223] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - PRE - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names']
[2024-02-28 13:21:49,884] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (LoadImaged): Time: 0.6592; image: torch.Size([400, 400, 326])(torch.float32)
[2024-02-28 13:21:50,000] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureChannelFirstd): Time: 0.0003; image: torch.Size([1, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:50,182] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (ScaleIntensityRanged): Time: 0.058; image: torch.Size([1, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:50,298] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SignalFillEmptyd): Time: 0.0131; image: torch.Size([1, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:50,412] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddEmptySignalChannels): Time: 0.0203; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:50,663] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddGuidanceSignal): Time: 0.2293; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:50,669] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Orientationd): Time: 0.0056; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:50,670] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SplitDimd): Time: 0.0001; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:50,672] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Spacingd): Time: 0.0014; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:50,673] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Identityd): Time: 0.0; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:50,673] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:50,674] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:504) - Inferer:: cuda => SlidingWindowInferer => {'roi_size': (128, 128, 128), 'sw_batch_size': 16, 'overlap': 0.25, 'mode': gaussian, 'sigma_scale': 0.125, 'padding_mode': constant, 'cval': 0.0, 'sw_device': None, 'device': None, 'progress': False, 'cpu_thresh': None, 'buffer_steps': None, 'buffer_dim': -1, 'with_coord': False, 'roi_weight_map': None}
[2024-02-28 13:21:50,675] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:432) - Infer model path: /home/zmarinov/repos/int_med_seg_hub/radiology/model/pretrained_sw_fastedit.pt
[2024-02-28 13:21:55,265] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - INV - Run Transform(s)
[2024-02-28 13:21:55,265] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - INV - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'image_0', 'image_1', 'image_2', 'pred']
[2024-02-28 13:21:55,267] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Spacingd): Time: 0.001; image: torch.Size([2, 400, 400, 326])(torch.float32); pred: torch.Size([2, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:55,270] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Orientationd): Time: 0.0011; image: torch.Size([2, 400, 400, 326])(torch.float32); pred: torch.Size([2, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:55,270] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - POST - Run Transform(s)
[2024-02-28 13:21:55,271] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - POST - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'image_0', 'image_1', 'image_2', 'pred']
[2024-02-28 13:21:55,271] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([2, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:55,272] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (Activationsd): Time: 0.0003; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([2, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:55,274] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (AsDiscreted): Time: 0.0003; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([1, 400, 400, 326])(torch.float32)
[2024-02-28 13:21:55,274] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (SqueezeDimd): Time: 0.0001; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([400, 400, 326])(torch.float32)
[2024-02-28 13:21:55,349] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0742; image: torch.Size([3, 400, 400, 326])(torch.float32); pred: torch.Size([400, 400, 326])(torch.uint8)
[2024-02-28 13:21:55,350] [24226] [MainThread] [INFO] (lib.infers.sw_fastedit:257) - Now dumping dict: {'tumor': [[138, 235, 191], [132, 226, 202], [159, 213, 229], [130, 179, 191], [203, 204, 255]], 'background': [[210, 235, 221], [203, 226, 240], [170, 213, 215], [144, 179, 185], [209, 204, 219]]} to file /cvhci/data/AutoPET/AutoPET/user_study_3/1/imagesTs/labels/final/tumor_18_clicks.json ...
[2024-02-28 13:21:55,351] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:604) - Writing Result...
[2024-02-28 13:21:55,352] [24226] [MainThread] [INFO] (monailabel.transform.writer:196) - Result ext: .nrrd; write_to_file: True; dtype: uint8
[2024-02-28 13:21:55,500] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:335) - ++ Latencies => Total: 6.2797; Pre: 1.4520; Inferer: 4.5889; Invert: 0.0073; Post: 0.0814; Write: 0.1483
[2024-02-28 13:21:55,501] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:370) - Result File: /tmp/tmpwb6f9o5k.nrrd
[2024-02-28 13:21:55,501] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:371) - Result Json Keys: ['label_names', 'latencies', 'centroids']
[2024-02-28 13:22:23,066] [24226] [MainThread] [INFO] (monailabel.endpoints.infer:171) - Infer Request: {'model': 'sw_fastedit', 'image': 'tumor_18', 'tumor': [[138, 235, 191], [132, 226, 202], [159, 213, 229], [130, 179, 191], [203, 204, 255], [135, 210, 223]], 'background': [[210, 235, 221], [203, 226, 240], [170, 213, 215], [144, 179, 185], [209, 204, 219], [180, 210, 213]], 'label': 'tumor', 'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'NVIDIA A40', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz'}
[2024-02-28 13:22:23,067] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:280) - Infer Request (final): {'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'cuda', 'model': 'sw_fastedit', 'image': '/cvhci/data/AutoPET/AutoPET/user_study_3/1/imagesTs/tumor_18.nii.gz', 'tumor': [[138, 235, 191], [132, 226, 202], [159, 213, 229], [130, 179, 191], [203, 204, 255], [135, 210, 223]], 'background': [[210, 235, 221], [203, 226, 240], [170, 213, 215], [144, 179, 185], [209, 204, 219], [180, 210, 213]], 'label': 'tumor', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz', 'description': ''}
[2024-02-28 13:22:23,069] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - PRE - Run Transform(s)
[2024-02-28 13:22:23,070] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - PRE - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names']
[2024-02-28 13:22:23,762] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (LoadImaged): Time: 0.6917; image: torch.Size([400, 400, 326])(torch.float32)
[2024-02-28 13:22:23,764] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureChannelFirstd): Time: 0.0002; image: torch.Size([1, 400, 400, 326])(torch.float32)
[2024-02-28 13:22:23,840] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (ScaleIntensityRanged): Time: 0.0753; image: torch.Size([1, 400, 400, 326])(torch.float32)
[2024-02-28 13:22:23,857] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SignalFillEmptyd): Time: 0.0165; image: torch.Size([1, 400, 400, 326])(torch.float32)
[2024-02-28 13:22:23,875] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddEmptySignalChannels): Time: 0.0176; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:22:24,104] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddGuidanceSignal): Time: 0.2284; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:22:24,113] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Orientationd): Time: 0.0078; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:22:24,114] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SplitDimd): Time: 0.0002; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:22:24,116] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Spacingd): Time: 0.0016; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:22:24,117] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Identityd): Time: 0.0; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:22:24,118] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 326])(torch.float32)
[2024-02-28 13:22:24,118] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:504) - Inferer:: cuda => SlidingWindowInferer => {'roi_size': (128, 128, 128), 'sw_batch_size': 16, 'overlap': 0.25, 'mode': gaussian, 'sigma_scale': 0.125, 'padding_mode': constant, 'cval': 0.0, 'sw_device': None, 'device': None, 'progress': False, 'cpu_thresh': None, 'buffer_steps': None, 'buffer_dim': -1, 'with_coord': False, 'roi_weight_map': None}
[2024-02-28 13:22:24,119] [24226] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:432) - Infer model path: /home/zmarinov/repos/int_med_seg_hub/radiology/model/pretrained_sw_fastedit.pt
[2024-02-28 13:22:28,715] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - INV - Run Transform(s)
[2024-02-28 13:22:28,715] [24226] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - INV - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'image_0', 'image_1', 'image_2', 'pred']
